,room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,name,latitude,longitude,boroughs
6087,10691231,55234825,Entire home/apt,De Baarsjes / Oud West,1,0.0,2,1.0,156.0,Lovely apartment in Amsterdam West,52.371424,4.848644,West
6088,7357283,38546846,Entire home/apt,De Baarsjes / Oud West,9,5.0,2,1.0,180.0,Nice apartment with Balcony & Jacuzzi,52.372365,4.850562,West
6089,5949283,14030203,Entire home/apt,Bos en Lommer,4,5.0,2,1.0,156.0,360° Amsterdam from roof terrace!,52.374937,4.859719,West
6090,9164830,45059349,Entire home/apt,De Baarsjes / Oud West,2,0.0,3,2.0,180.0,"Light, spacious, central, canal facing apartment",52.374543,4.863943,West
6091,8381720,9558251,Entire home/apt,De Baarsjes / Oud West,1,0.0,2,1.0,156.0,Spacious design apt. with balcony,52.37162,4.859725,West
6092,8095648,41158764,Entire home/apt,De Baarsjes / Oud West,11,4.5,4,2.0,180.0,Nice and cosy appartment in Amsterdam ''Oud West'',52.370741,4.849452,West
6093,6930480,7985280,Entire home/apt,De Baarsjes / Oud West,28,4.5,3,1.0,179.0,Great apartment in hip area!,52.369235,4.853318,West
6094,19679434,8006616,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,2.0,180.0,"Modern, bright 4-pax apartment in West",52.371637,4.857658,West
6095,306263,1344474,Entire home/apt,Bos en Lommer,26,4.5,4,2.0,180.0,Nice apartment Amsterdam near city center,52.377897,4.860119,West
6096,10276466,34760519,Entire home/apt,Bos en Lommer,12,5.0,4,1.0,156.0,Modern cosy city-apartment Amsterdam,52.376768,4.854381,West
6097,19329206,135391400,Entire home/apt,Bos en Lommer,0,0.0,4,2.0,167.0,Bright and light appartment typical Amsterdam,52.378312,4.848647,West
6098,14291618,11326083,Entire home/apt,Bos en Lommer,8,5.0,4,2.0,162.0,"Big 2 bedroom apartment, Amsterdam",52.375436,4.859056,West
6099,18733380,2197822,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,3.0,180.0,"Spacious family home, quiet street, hip area",52.370648,4.856933,West
6100,9590560,49420317,Entire home/apt,De Baarsjes / Oud West,7,5.0,2,1.0,150.0,Lovely apartment/Ideal location,52.370444,4.852246,West
6101,12661281,19640285,Entire home/apt,De Baarsjes / Oud West,6,5.0,4,3.0,180.0,Spacious two-floor rooftop (2) family appartment,52.371228,4.849455,West
6102,12757804,29808224,Entire home/apt,De Baarsjes / Oud West,14,5.0,4,4.0,150.0,☆ Wonderful House With Lovely Garden in West ☆,52.370544,4.859389,West
6103,19774012,113977564,Entire home/apt,Bos en Lommer,0,0.0,4,2.0,179.0,Cozy apt with 2 bedrooms + balcony!,52.381845,4.851682,West
6104,15013802,6542455,Entire home/apt,Bos en Lommer,10,5.0,4,2.0,156.0,"Big, cosy & modern apartment",52.379307,4.85063,West
6105,12881579,10732893,Entire home/apt,Bos en Lommer,4,4.5,3,2.0,155.0,Cosy & comfortable family house,52.373642,4.849378,West
6106,3677036,863929,Entire home/apt,Bos en Lommer,21,5.0,2,1.0,150.0,Comfortable city pad with garden,52.375255,4.847913,West
6107,1136289,6233147,Entire home/apt,De Baarsjes / Oud West,2,0.0,2,1.0,150.0,Sunny apartment in Amsterdam West,52.372373,4.848612,West
6108,19141385,133803910,Entire home/apt,De Baarsjes / Oud West,1,0.0,2,1.0,180.0,Sunny roof terrace/ close to centre/ stylish/ WIFI,52.370457,4.859767,West
6109,6158443,2236192,Entire home/apt,De Baarsjes / Oud West,31,5.0,4,2.0,180.0,NEW: Luxery Home with canal view,52.369837,4.865208,West
6110,17839063,88643333,Entire home/apt,Westerpark,5,5.0,3,1.0,150.0,Cozy apartment with garden in Amsterdam West,52.373724,4.87011,West
6111,1082688,5953073,Entire home/apt,De Baarsjes / Oud West,22,5.0,2,1.0,150.0,Sunny Apt fully furnished West,52.371443,4.861749,West
6112,492741,1831439,Entire home/apt,Westerpark,4,5.0,2,1.0,156.0,Your perfect stay @ Amsterdam canal,52.373223,4.872087,West
6113,6075433,5720246,Entire home/apt,De Baarsjes / Oud West,7,4.5,4,2.0,177.0,2 floor apt with rooftop on canal,52.371354,4.87307,West
6114,1435255,7672132,Entire home/apt,De Baarsjes / Oud West,34,5.0,2,2.0,155.0,Light Ap. (10 mins to city centre),52.369539,4.863679,West
6115,1303534,766408,Entire home/apt,De Baarsjes / Oud West,1,0.0,4,2.0,162.0,House w/ garden on canal (centre),52.372172,4.873591,West
6116,9216561,36333187,Entire home/apt,De Baarsjes / Oud West,12,4.5,2,1.0,150.0,City Centre Apartment!,52.371631,4.865623,West
6117,19215905,17466133,Entire home/apt,De Baarsjes / Oud West,0,0.0,2,1.0,155.0,Apartment&balcony near Anne Frank,52.370442,4.86915,West
6118,6440123,6173145,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,150.0,Amsterdam Design Canal House,52.377561,4.862103,West
6119,3736210,17808959,Entire home/apt,Westerpark,15,4.5,2,1.0,150.0,Centrum Located Apartment,52.373068,4.869789,West
6120,4908135,5654502,Entire home/apt,De Baarsjes / Oud West,14,5.0,2,1.0,180.0,NEW! SPACIOUS APARTMENT AMSTERDAM!,52.370985,4.860912,West
6121,1340289,6021414,Entire home/apt,Westerpark,30,4.5,4,2.0,168.0,Apartment Westerpark (Centre-west),52.373841,4.867324,West
6122,12749759,5693083,Entire home/apt,Bos en Lommer,4,5.0,2,1.0,150.0,Spacious apartment with sunny garden,52.375931,4.86411,West
6123,8708962,35843761,Entire home/apt,De Baarsjes / Oud West,2,0.0,3,2.0,156.0,spacious 2 bedroom apartment,52.373904,4.861032,West
6124,4455237,7804507,Entire home/apt,De Baarsjes / Oud West,6,4.5,4,2.0,180.0,Charming house close to city center,52.370372,4.862398,West
6125,5666245,7092741,Entire home/apt,De Baarsjes / Oud West,6,5.0,4,2.0,180.0,"No appt, but house, in trendy area!",52.369237,4.862511,West
6126,3099963,7770066,Entire home/apt,De Baarsjes / Oud West,24,5.0,3,2.0,174.0,Cosy 70m2 apartment close to center,52.370739,4.862342,West
6127,13143314,11472772,Entire home/apt,De Baarsjes / Oud West,17,4.5,2,1.0,156.0,SUPER apartment in COOLEST area of AMSTERDAM,52.370602,4.86394,West
6128,16982844,3902048,Entire home/apt,Westerpark,2,0.0,2,1.0,150.0,"Nice appartment for two (80m2), in Amsterdam West",52.375044,4.870247,West
6129,12994809,52277948,Entire home/apt,De Baarsjes / Oud West,6,4.5,2,1.0,156.0,Canal View Apartment,52.369853,4.864602,West
6130,12951415,2711047,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,2.0,180.0,Canal family house Amsterdam,52.369985,4.863974,West
6131,13727606,9869033,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,2.0,180.0,Beautiful bright apartment with a roof terrace,52.373952,4.864868,West
6132,3919829,16007654,Entire home/apt,De Baarsjes / Oud West,0,0.0,4,2.0,180.0,Sunny Stylisch Family app2floors,52.370953,4.861889,West
6133,17359419,117272905,Entire home/apt,De Baarsjes / Oud West,0,0.0,2,1.0,180.0,"Stylish, light home with garden",52.372383,4.86224,West
6134,18121669,9995049,Entire home/apt,De Baarsjes / Oud West,1,0.0,2,1.0,166.0,Bright & spacious apartment close to city centre,52.370755,4.861819,West
6135,19996091,16570501,Entire home/apt,De Baarsjes / Oud West,0,0.0,3,2.0,155.0,Lovely apartment with balcony,52.369398,4.865152,West
6136,13721659,517215,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,155.0,Charming apartment Charlotte Bourbon,52.380529,4.85731,West
6137,8603366,456153,Entire home/apt,Bos en Lommer,18,5.0,4,2.0,167.0,"BIG, ground floor apartment with HUGE Garden",52.382658,4.850769,West
6138,1351521,7170257,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,156.0,"Quiet apartment, 10 min from centre",52.37856,4.859425,West
6139,6371658,6625200,Entire home/apt,Bos en Lommer,16,5.0,3,1.0,156.0,Quiet clean apartment with balcony.,52.381428,4.855064,West
6140,18485336,71298154,Entire home/apt,Bos en Lommer,1,0.0,4,2.0,180.0,Cosy & Comfortable apartment,52.384401,4.850701,West
6141,6182797,16966791,Entire home/apt,Bos en Lommer,3,5.0,5,3.0,155.0,Nice family house Amsterdam,52.378569,4.854982,West
6142,4736245,6482648,Entire home/apt,Bos en Lommer,9,5.0,4,2.0,150.0,Two bedroom apartment at the Westerpark,52.382041,4.85708,West
6143,14528415,89273294,Entire home/apt,Bos en Lommer,0,0.0,4,1.0,155.0,"Close to CENTRE,cozy renovated and clean apartment",52.380257,4.85323,West
6144,17568644,23304481,Entire home/apt,Bos en Lommer,2,0.0,4,2.0,180.0,Cosy 2 bedrooms apartment,52.382501,4.849126,West
6145,635019,2922757,Entire home/apt,Bos en Lommer,50,5.0,2,1.0,162.0,"Beautiful, light apartment with huge garden!",52.379859,4.848742,West
6146,5751899,29840524,Entire home/apt,Bos en Lommer,6,4.5,4,2.0,180.0,Mooi ruim en licht appartement,52.382481,4.848706,West
6147,10697267,55268153,Entire home/apt,Bos en Lommer,0,0.0,2,1.0,156.0,"Bright, Cozy and Spacious Apartment",52.383984,4.848321,West
6148,11215477,58428526,Entire home/apt,Bos en Lommer,5,4.5,4,1.0,180.0,West City apartment Amsterdam,52.378747,4.848518,West
6149,6504693,34000821,Entire home/apt,Bos en Lommer,27,4.5,3,1.0,150.0,Cosy house with cats &  garden,52.381778,4.854617,West
6150,14082228,6893307,Entire home/apt,Bos en Lommer,7,5.0,4,2.0,167.0,Great roof terrace apt close 2 everything U need,52.379918,4.849215,West
6151,1317487,4169305,Entire home/apt,Bos en Lommer,10,4.5,4,2.0,180.0,Spacious apt in trendy A'dam West!!,52.379983,4.862304,West
6152,4123212,21389584,Entire home/apt,De Baarsjes / Oud West,0,0.0,3,2.0,156.0,canal view appartment close to city,52.3734,4.864048,West
6153,7260210,1346106,Entire home/apt,Bos en Lommer,27,5.0,3,2.0,167.0,Homely appartment with cosy garden,52.382581,4.850359,West
6154,7730441,35957077,Entire home/apt,Bos en Lommer,4,5.0,4,1.0,150.0,Charming Apartment overviewing Park,52.384264,4.857046,West
6155,14331456,72922086,Entire home/apt,De Baarsjes / Oud West,2,0.0,2,1.0,180.0,Quit and clean appartment in center of Amsterdam,52.373611,4.860461,West
6156,16081714,8356743,Entire home/apt,De Baarsjes / Oud West,6,5.0,2,1.0,151.0,Bright apartment central in The Baarsjes,52.3721,4.857416,West
6157,7492758,8091375,Entire home/apt,De Baarsjes / Oud West,17,5.0,3,1.0,162.0,Bright'n Spacious Apartment OldWest,52.371392,4.860097,West
6158,3641710,18383699,Entire home/apt,De Baarsjes / Oud West,3,4.5,3,2.0,150.0,"3room app with great view, near centre",52.373327,4.863922,West
6159,5196304,5558704,Entire home/apt,Bos en Lommer,10,5.0,2,1.0,150.0,"Comfortable, modern apartment",52.378118,4.861702,West
6160,1329845,7214483,Entire home/apt,De Baarsjes / Oud West,12,5.0,3,2.0,180.0,Spacious and authentic apartment,52.374138,4.863232,West
6161,7042701,2480425,Entire home/apt,Bos en Lommer,4,4.0,4,1.0,181.0,Solebaas,52.383597,4.853304,West
6162,15135997,95976150,Entire home/apt,De Pijp / Rivierenbuurt,6,5.0,2,1.0,156.0,Lovely apartment at ''the pijp'' in Amsterdam,52.35534,4.887508,Zuid
6163,3242653,4790493,Entire home/apt,Centrum Oost,36,5.0,2,1.0,156.0,Spacious apartment in city center,52.362348,4.898168,Centrum
6164,9771032,48703385,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,2,0.0,168.0,Luxury apartment in popular area!,52.356837,4.888099,Zuid
6165,5246244,3139946,Entire home/apt,De Pijp / Rivierenbuurt,18,5.0,2,1.0,180.0,Beautiful apartment in De Pijp,52.356567,4.898091,Zuid
6166,13027483,26910781,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,4,1.0,147.0,Light apartment in top location,52.356361,4.889193,Zuid
6167,15543158,13405827,Entire home/apt,De Pijp / Rivierenbuurt,5,4.0,4,1.0,150.0,Ruby van Gogh Apartment A Deluxe,52.356894,4.888613,Zuid
6168,15078981,13405827,Entire home/apt,De Pijp / Rivierenbuurt,6,4.0,4,1.0,150.0,Ruby van Gogh Apartment C,52.356881,4.889098,Zuid
6169,14992434,94519806,Entire home/apt,De Pijp / Rivierenbuurt,31,5.0,4,1.0,179.0,TRENDY two-story DESIGN apartment CENTRAL location,52.355767,4.897005,Zuid
6170,8961493,46835714,Entire home/apt,De Pijp / Rivierenbuurt,52,4.5,4,1.0,180.0,Modern City Apartment,52.356063,4.888054,Zuid
6171,314235,1613017,Entire home/apt,De Pijp / Rivierenbuurt,9,5.0,3,1.0,168.0,Ground floor apartment in De Pijp,52.357181,4.896541,Zuid
6172,9485059,48703385,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,3,1.0,174.0,Amsterdam Top floor with Terrace,52.355266,4.895639,Zuid
6173,3159545,1448190,Entire home/apt,De Pijp / Rivierenbuurt,9,5.0,2,0.0,150.0,Lofty studio with stunning garden @The Pijp!,52.355801,4.898837,Zuid
6174,1560181,6880819,Entire home/apt,De Pijp / Rivierenbuurt,39,5.0,4,2.0,180.0,2 level 3 BR home with roof terrace,52.355546,4.897571,Zuid
6175,6957187,36372635,Entire home/apt,De Pijp / Rivierenbuurt,12,5.0,2,1.0,150.0,Living the Amsterdam life,52.355258,4.892577,Zuid
6176,13707512,5329156,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,2,1.0,150.0,Comfortable apartment in the heart of the Pijp,52.356359,4.892381,Zuid
6177,3209240,10258350,Entire home/apt,De Pijp / Rivierenbuurt,6,4.5,2,1.0,155.0,Charming apartment in Museumquarter,52.356597,4.887881,Zuid
6178,5426000,19440876,Entire home/apt,De Pijp / Rivierenbuurt,21,4.5,2,1.0,180.0,Stylish apartment near Museumsquare,52.355288,4.889319,Zuid
6179,17317501,116366921,Entire home/apt,De Pijp / Rivierenbuurt,16,4.5,4,2.0,167.0,"Near city center, Museumdistrict - for 4p & couple",52.35857,4.887476,Zuid
6180,7049758,2819381,Entire home/apt,De Pijp / Rivierenbuurt,29,5.0,4,1.0,156.0,"Charm + space in the PIJP, 2-4 pers",52.355512,4.896553,Zuid
6181,10743370,30998700,Entire home/apt,Centrum Oost,2,0.0,3,3.0,180.0,Luxurious family home nice location,52.360132,4.891434,Centrum
6182,15079166,13405827,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,4,1.0,150.0,Ruby van Gogh Apartment B,52.356669,4.888626,Zuid
6183,18885738,108540907,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,2,0.0,162.0,Cosy Appartment in Hip Neighbourhood,52.35647,4.897612,Zuid
6184,13650952,21958442,Entire home/apt,Centrum Oost,2,0.0,2,1.0,156.0,Classic Amsterdam Apartment,52.3607,4.898567,Centrum
6185,15798548,102212743,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,4,1.0,156.0,Lovely apartment right at Albert Cuyp Market!,52.357028,4.896921,Zuid
6186,12426352,67214980,Entire home/apt,De Pijp / Rivierenbuurt,31,5.0,4,1.0,156.0,Beautiful apartment on the albert cuypmarkt,52.35748,4.898067,Zuid
6187,12267389,66072757,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,2.0,180.0,"Unique apartment, great location",52.358816,4.88827,Zuid
6188,650232,2841990,Entire home/apt,De Pijp / Rivierenbuurt,25,4.5,2,1.0,180.0,Most popular neighbourhood of A'Dam,52.356132,4.89771,Zuid
6189,17430937,73341564,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,2,1.0,180.0,Design apartment . De Pijp . Museumplein . RAI,52.357224,4.888219,Zuid
6190,14210905,86279021,Entire home/apt,De Pijp / Rivierenbuurt,18,5.0,2,1.0,150.0,"Amazing apartment in the ""Oude Pijp"" area",52.35513,4.896984,Zuid
6191,3811001,3953829,Entire home/apt,De Pijp / Rivierenbuurt,18,4.5,2,1.0,180.0,lovely top floor loft,52.358378,4.890023,Zuid
6192,13571675,7123920,Entire home/apt,Noord-West / Noord-Midden,3,5.0,2,1.0,179.0,Beautiful flat in the heart of the Museum District,52.360327,4.880172,West
6193,19473913,692851,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,2,1.0,156.0,Cosy apartment @Albert Cuypstraat with market view,52.355722,4.897378,Zuid
6194,8930278,6488934,Entire home/apt,De Pijp / Rivierenbuurt,13,5.0,2,1.0,168.0,Comfortable place in great area,52.350227,4.888217,Zuid
6195,18409769,26861783,Entire home/apt,Centrum Oost,6,4.5,2,1.0,179.0,Lovely private apartment with view over two canals,52.364855,4.896953,Centrum
6196,1041309,5732915,Entire home/apt,Noord-West / Noord-Midden,28,5.0,2,1.0,180.0,Museum square/Vondelpark with rooftop terrace,52.352579,4.882099,West
6197,13722586,80217030,Entire home/apt,De Pijp / Rivierenbuurt,9,4.5,2,1.0,156.0,Cozy bright city apartment near the city centre!,52.354841,4.887806,Zuid
6198,12382320,32603929,Entire home/apt,De Pijp / Rivierenbuurt,6,4.5,2,1.0,174.0,Cosy with sunny garden @The Pijp,52.354741,4.891518,Zuid
6199,18116541,12480721,Entire home/apt,De Pijp / Rivierenbuurt,4,5.0,2,1.0,180.0,Great apt in central Amsterdam with roof terrace,52.349914,4.890143,Zuid
6200,14327311,31229524,Entire home/apt,De Pijp / Rivierenbuurt,4,5.0,2,1.0,180.0,Very cozy apartment with garden in the Pijp,52.351275,4.892833,Zuid
6201,19955300,13763208,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,1.0,168.0,Luxurious apartment with large rooftop terrace,52.347936,4.898831,Zuid
6202,17854108,12593517,Entire home/apt,De Pijp / Rivierenbuurt,5,4.5,2,1.0,181.0,Beautiful apartment near Museum Square,52.358232,4.887952,Zuid
6203,15121691,5937201,Entire home/apt,De Pijp / Rivierenbuurt,18,5.0,2,1.0,180.0,Creative & Inspiring apt in 'de pijp'. Gezellig!,52.351841,4.892792,Zuid
6204,19066870,29022049,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,2,1.0,162.0,Ideally located and bright apartment,52.352578,4.897892,Zuid
6205,14003632,79655307,Entire home/apt,De Pijp / Rivierenbuurt,9,4.0,4,1.0,168.0,"100m2 appartment with garden, middle of de Pijp.",52.354984,4.897325,Zuid
6206,1299652,3573065,Entire home/apt,De Pijp / Rivierenbuurt,35,5.0,3,1.0,179.0,Great central apartment with garden in Pijp,52.35581,4.889313,Zuid
6207,13995617,83586677,Entire home/apt,De Pijp / Rivierenbuurt,4,5.0,4,2.0,173.0,Spacious and bright apartment in de Pijp,52.351799,4.897609,Zuid
6208,18522423,45188306,Entire home/apt,De Pijp / Rivierenbuurt,2,0.0,4,2.0,168.0,2-bedroom family apartment near de Pijp and RAI,52.346236,4.889116,Zuid
6209,18144970,19270620,Entire home/apt,De Pijp / Rivierenbuurt,5,5.0,2,1.0,179.0,"Light apartment in the heart of ""De Pijp"" area.",52.353895,4.892591,Zuid
6210,19458056,33655991,Entire home/apt,Centrum Oost,2,0.0,2,1.0,180.0,Monumental Canal Apartment with sun terrace,52.361295,4.89743,Centrum
6211,18494062,89078139,Entire home/apt,De Pijp / Rivierenbuurt,10,5.0,3,1.0,156.0,Modern city center apartment.,52.352213,4.8887,Zuid
6212,15079362,13405827,Entire home/apt,De Pijp / Rivierenbuurt,1,0.0,4,2.0,180.0,Ruby van Gogh Apartment D Penthouse,52.355169,4.888913,Zuid
6213,17674667,35938431,Entire home/apt,De Pijp / Rivierenbuurt,3,4.5,4,2.0,180.0,Beautiful spacious 2 bed apartment with garden,52.356092,4.895822,Zuid
6214,17401373,117640087,Entire home/apt,De Pijp / Rivierenbuurt,3,4.5,2,1.0,168.0,Luxurious City Apartment with Roof Rerrace,52.350718,4.893253,Zuid
6215,17476559,4741854,Entire home/apt,De Pijp / Rivierenbuurt,3,5.0,2,1.0,167.0,Stylish apartment in De Pijp w/ canal view,52.352056,4.887207,Zuid
6216,6764212,2793078,Entire home/apt,De Pijp / Rivierenbuurt,6,4.5,2,1.0,175.0,City - Museum square/DE PIJP home,52.354909,4.887695,Zuid
6217,3143024,15953860,Entire home/apt,Centrum Oost,52,5.0,2,0.0,180.0,Skinny Bridge Apartment Amsterdam,52.35943,4.897122,Centrum
6218,17260862,3863706,Entire home/apt,De Pijp / Rivierenbuurt,4,5.0,2,2.0,150.0,Aesthetic family home + garden @ the vibrant PIJP!,52.353401,4.890541,Zuid
6219,8189988,42462814,Entire home/apt,De Pijp / Rivierenbuurt,25,5.0,2,1.0,180.0,A very cozy apartment in Amsterdam,52.356299,4.888229,Zuid
6220,19842964,140224101,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,0.0,156.0,Nice appartement  nearby the CITY & museum square,52.351029,4.891804,Zuid
6221,1449335,7778181,Entire home/apt,De Pijp / Rivierenbuurt,4,4.5,2,1.0,168.0,Warm and cozy apartment at the Pijp,52.351,4.893881,Zuid
6222,14590254,22096530,Entire home/apt,De Pijp / Rivierenbuurt,21,5.0,2,1.0,180.0,The Albert Room - Beautiful new loft in De Pijp,52.355499,4.891849,Zuid
6223,7049033,36966167,Entire home/apt,De Pijp / Rivierenbuurt,41,5.0,4,1.0,150.0,Diva APT NO#1 in Amsterdam,52.353548,4.898899,Zuid
6224,19942102,141320647,Entire home/apt,Noord-West / Noord-Midden,0,0.0,4,2.0,162.0,Bright apt. nearby by Vondelpark & Museum Square,52.353799,4.880245,West
6225,19308168,46691672,Entire home/apt,De Pijp / Rivierenbuurt,5,5.0,2,1.0,150.0,★★★★★ RAI & MUSEUM District - Modern APT ★★★★★,52.349947,4.887051,Zuid
6226,5983466,26611745,Entire home/apt,De Pijp / Rivierenbuurt,38,5.0,2,1.0,163.0,"Penthouse in De Pijp, Amsterdam",52.355103,4.890461,Zuid
6227,8188416,5416820,Entire home/apt,Centrum Oost,16,5.0,2,1.0,150.0,"Light Apartment, Centrally Located!",52.359463,4.891024,Centrum
6228,18680986,129851334,Entire home/apt,De Pijp / Rivierenbuurt,0,0.0,4,2.0,180.0,Sunny loft with extra bedroom,52.356979,4.897831,Zuid
6229,9343757,48493464,Entire home/apt,Noord-West / Noord-Midden,107,5.0,2,2.0,150.0,Central luxurious spacious comfortable apartment,52.355792,4.882228,West
6230,17629249,119888485,Entire home/apt,Centrum Oost,2,0.0,4,1.0,150.0,Your private place within the canal belt,52.360803,4.895803,Centrum
6231,4123891,21392911,Entire home/apt,De Pijp / Rivierenbuurt,39,5.0,2,0.0,162.0,Typically Amsterdam,52.354678,4.897393,Zuid
6232,8959528,3669392,Entire home/apt,De Pijp / Rivierenbuurt,26,5.0,2,1.0,180.0,"Bright and trendy apt, sunny balcony -De Pijp, RAI",52.352588,4.887671,Zuid
